host_response_time,host_identity_verified,latitude,longitude,property_type,room_type,minimum_nights,maximum_nights,has_availability,availability_30,availability_365,review_scores_rating,review_scores_location,review_scores_value,instant_bookable,log_price,num_amenities,amenity_wifi,amenity_kitchen,amenity_air_conditioning,amenity_heating,amenity_washer,amenity_dryer,amenity_tv,amenity_parking,amenity_pool,amenity_pets_allowed,amenity_long_term_stays_allowed,num_host_verifications,host_duration_days,neighbourhood_group,has_reviews,calculated_host_listings_count_shared_rooms_log,bathrooms_log,calculated_host_listings_count_private_rooms_log,host_acceptance_rate_log,beds_log,days_since_last_review_log,number_of_reviews_log,bedrooms_log,reviews_per_month_log,accommodates_log,calculated_host_listings_count_entire_homes_log,number_of_reviews_ltm_log
within_hour,1,50.0813234,14.4299451,Entire rental unit,Entire_home/apt,2,365,1,5,233,4.71,4.9,4.69,0,7.284134806195205,42,1,1,1,1,1,1,1,0,0,1,1,2,2911,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6780335427498971,1.9459101490553132,2.4849066497880004,5.135798437050262,1.0986122886681098,2.1258479144939915,1.9459101490553132,4.007333185232471,4.564348191467836
within_hour,1,50.0669477,14.4024528,Entire rental unit,Entire_home/apt,1,1125,1,13,250,4.69,4.62,4.7,1,6.78897174299217,39,1,1,1,1,1,1,1,1,0,0,1,2,3602,Near_Center_West_South,1,0.0,0.6931471805599453,0.0,0.688134638736401,0.6931471805599453,1.9459101490553132,5.003946305945459,0.6931471805599453,2.028148247292285,1.0986122886681098,2.4849066497880004,4.1588830833596715
within_hour,1,50.0734274,14.4436832,Entire rental unit,Entire_home/apt,3,365,1,11,320,4.71,4.9,4.66,1,6.988413181999592,34,1,1,1,1,1,1,1,0,0,0,1,2,2680,New_Town_Vinohrady,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,3.044522437723423,4.430816798843313,0.6931471805599453,1.5830939370944985,1.6094379124341003,1.3862943611198906,3.871201010907891
within_hour,1,50.07339985669423,14.443747573016346,Entire rental unit,Entire_home/apt,3,365,1,2,293,4.82,4.8,4.82,1,7.081708586105575,37,1,1,0,1,1,1,1,1,0,0,1,2,2680,New_Town_Vinohrady,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.70805020110221,4.787491742782046,0.6931471805599453,1.8870696490323797,1.6094379124341003,1.3862943611198906,4.31748811353631
within_hour,1,50.07339985669423,14.443747573016346,Entire rental unit,Entire_home/apt,3,365,1,6,323,4.79,4.88,4.72,1,7.016609683894219,35,1,1,0,1,1,1,1,0,0,0,1,2,2680,New_Town_Vinohrady,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,3.1780538303479458,4.564348191467836,0.6931471805599453,1.691939133945844,1.0986122886681098,1.3862943611198906,4.02535169073515
within_hour,1,50.07618,14.43029,Entire rental unit,Entire_home/apt,5,365,1,18,129,4.58,4.8,4.61,1,7.226209010100671,31,1,1,1,1,1,1,1,1,0,0,1,2,4683,New_Town_Vinohrady,1,0.0,0.6931471805599453,1.9459101490553132,0.6931471805599453,1.3862943611198906,3.091042453358316,4.204692619390966,0.6931471805599453,1.3887912413184778,1.6094379124341003,4.382026634673881,3.5553480614894135
within_hour,1,50.0743495,14.435232,Entire rental unit,Entire_home/apt,1,31,1,17,104,4.81,4.84,4.72,0,7.180069874302796,43,1,1,1,1,0,1,1,1,0,1,0,2,2879,New_Town_Vinohrady,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.0986122886681098,4.2626798770413155,4.382026634673881,0.6931471805599453,1.5085119938441398,1.3862943611198906,1.0986122886681098,3.4339872044851463
within_hour,1,50.0758610784795,14.430445648364564,Entire rental unit,Entire_home/apt,5,365,1,6,70,4.75,4.83,4.75,1,6.78897174299217,31,1,1,1,1,1,1,1,1,0,0,1,2,4683,New_Town_Vinohrady,1,0.0,0.6931471805599453,1.9459101490553132,0.6931471805599453,0.6931471805599453,2.5649493574615367,4.1588830833596715,0.0,1.3962446919730587,1.0986122886681098,4.382026634673881,3.6375861597263857
within_hour,1,50.0796581,14.4176216,Entire rental unit,Entire_home/apt,2,365,1,14,111,4.88,4.96,4.89,1,7.381501894506707,42,1,1,1,1,1,1,1,0,0,0,0,2,2204,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.688134638736401,1.0986122886681098,2.5649493574615367,4.454347296253507,0.6931471805599453,1.6370530794670737,1.6094379124341003,4.04305126783455,3.871201010907891
within_hour,1,50.07860706497749,14.416153291552895,Entire rental unit,Entire_home/apt,2,365,1,9,258,4.92,4.93,4.83,1,9.049232211581426,46,1,1,1,1,1,1,1,1,0,0,0,2,3049,Old_Town_Center,1,0.0,1.0986122886681098,0.0,0.6931471805599453,1.791759469228055,1.0986122886681098,5.123963979403259,1.6094379124341003,2.1102132003465894,2.3978952727983707,3.784189633918261,4.51085950651685
within_day,1,50.08372,14.37459,Entire condo,Entire_home/apt,3,35,1,15,238,4.83,4.88,4.75,0,7.693025748417888,43,1,1,1,1,1,1,1,1,0,1,1,2,749,North_West_Districts,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.3862943611198906,5.583496308781699,3.2188758248682006,0.6931471805599453,0.7227059828014898,1.791759469228055,1.3862943611198906,0.6931471805599453
within_hour,1,50.07282503688727,14.396663555816858,Entire rental unit,Entire_home/apt,2,365,1,23,334,4.5,5.0,4.0,1,7.59890045687141,19,1,1,1,1,1,0,1,0,0,1,0,2,1380,Near_Center_West_South,1,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341003,5.733341276897746,1.6094379124341003,0.6931471805599453,0.1906203596086497,1.6094379124341003,2.833213344056216,0.6931471805599453
within_day,1,50.10378108009324,14.42116089787456,Entire rental unit,Entire_home/apt,2,365,1,14,96,5.0,4.97,4.88,0,7.738923757439457,35,0,0,1,1,0,1,0,1,0,0,0,2,1974,North_West_Districts,1,0.0,0.9162907318741551,0.0,0.6678293725756554,1.0986122886681098,3.367295829986474,3.5263605246161616,0.6931471805599453,0.8919980393051105,1.0986122886681098,0.6931471805599453,3.044522437723423
within_hours,1,50.0777324,14.4187415,Entire rental unit,Entire_home/apt,3,100,1,6,197,4.65,4.88,4.51,0,7.531552381407289,33,1,1,1,1,1,1,0,0,0,1,0,2,4241,New_Town_Vinohrady,1,0.0,0.6931471805599453,0.0,0.5822156198526637,1.0986122886681098,2.833213344056216,3.9512437185814275,1.0986122886681098,1.2029723039923526,1.6094379124341003,0.6931471805599453,3.4965075614664802
within_hour,1,50.07542810736175,14.420743217155833,Entire rental unit,Entire_home/apt,1,90,1,9,90,4.99,4.96,4.97,0,7.488852955733459,44,1,1,1,1,1,1,1,1,0,0,0,2,3804,New_Town_Vinohrady,1,0.0,0.6931471805599453,0.0,0.6830968447064438,1.0986122886681098,1.6094379124341003,4.962844630259907,0.6931471805599453,2.086913556518537,1.3862943611198906,1.791759469228055,4.465908118654584
within_hour,1,50.0787956,14.4541666,Entire rental unit,Entire_home/apt,5,365,1,0,23,4.92,4.93,4.81,0,6.925595197110468,29,1,1,1,1,1,1,0,0,0,0,1,2,3999,Near_Center_East,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,4.0943445622221,0.6931471805599453,1.297463147413275,1.0986122886681098,0.6931471805599453,3.5553480614894135
within_hour,1,50.07308580957656,14.4075919474928,Entire rental unit,Entire_home/apt,2,99,1,0,112,4.83,4.87,4.78,1,7.867871490396322,8,1,1,1,0,1,0,1,0,0,0,0,3,3174,Near_Center_West_South,0,0.0,0.6931471805599453,0.0,0.688134638736401,1.0986122886681098,9.210340371976184,0.0,0.6931471805599453,0.0,1.6094379124341003,2.772588722239781,0.0
within_hour,1,50.0179442,14.4864552,Entire condo,Entire_home/apt,2,60,1,17,95,4.91,4.82,5.0,0,7.193685818395112,43,1,1,1,1,1,1,1,1,0,0,0,2,1298,Outer_Districts,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,5.5053315359323625,2.4849066497880004,0.6931471805599453,0.4054651081081644,1.0986122886681098,1.3862943611198906,1.0986122886681098
within_hour,1,50.0179442,14.4864552,Entire condo,Entire_home/apt,2,60,1,22,166,5.0,4.82,4.95,1,7.193685818395112,43,1,1,1,1,1,1,1,1,0,0,1,2,1298,Outer_Districts,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4.330733340286331,3.1354942159291497,0.6931471805599453,0.688134638736401,1.0986122886681098,1.3862943611198906,2.302585092994046
within_hour,1,50.085243,14.4191597,Entire rental unit,Entire_home/apt,2,365,1,3,186,4.88,4.98,4.84,0,8.11701408773731,50,1,1,1,1,1,1,1,1,0,1,1,2,2911,Old_Town_Center,1,0.0,1.0986122886681098,0.0,0.6780335427498971,1.791759469228055,2.70805020110221,4.804021044733257,1.6094379124341003,1.860974538249528,2.1972245773362196,4.007333185232471,4.276666119016055
within_hour,1,50.0856194,14.4535479,Entire rental unit,Entire_home/apt,2,365,1,3,280,4.67,4.65,4.63,1,6.828712071641684,25,1,1,0,1,1,1,1,0,0,0,1,3,3548,Near_Center_East,1,0.0,0.9162907318741551,0.0,0.6931471805599453,0.6931471805599453,2.3978952727983707,4.6443908991413725,0.6931471805599453,1.7209792871670078,1.0986122886681098,4.127134385045092,4.143134726391533
within_hour,1,50.0925266954692,14.450192057734274,Entire rental unit,Entire_home/apt,1,1125,1,16,44,5.0,5.0,4.89,0,7.38770923908104,36,1,1,1,1,1,1,1,0,0,1,0,2,3843,Near_Center_East,1,0.0,0.6931471805599453,0.0,0.636576829071551,1.0986122886681098,4.543294782270004,2.302585092994046,0.6931471805599453,0.3435897043900769,1.3862943611198906,0.6931471805599453,0.6931471805599453
within_hour,1,50.07777850419047,14.42729689629518,Entire rental unit,Entire_home/apt,1,365,1,18,252,4.4,4.77,4.51,1,7.916078096302786,18,1,1,0,1,1,1,0,0,0,0,1,2,4164,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055,2.0794415416798357,4.6443908991413725,1.0986122886681098,1.791759469228055,2.1972245773362196,3.7376696182833684,4.3694478524670215
within_hours,1,50.099823642829165,14.437642354649862,Private room in rental unit,Private_room,30,365,1,9,69,3.0,5.0,3.0,0,6.520621127558696,19,1,1,1,1,1,1,0,0,0,0,1,2,1551,North_West_Districts,1,0.0,1.0986122886681098,3.8918202981106265,0.5068176023684519,0.6931471805599453,5.666426688112432,0.6931471805599453,0.6931471805599453,0.09531017980432487,0.6931471805599453,2.8903717578961645,0.6931471805599453
within_hour,1,50.0769385,14.4308971,Entire condo,Entire_home/apt,2,365,1,7,291,4.87,4.92,4.88,1,7.666221925662725,43,1,1,1,1,1,1,1,1,0,0,1,2,1187,New_Town_Vinohrady,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.791759469228055,1.6094379124341003,4.3694478524670215,1.3862943611198906,1.7984040119467235,2.3978952727983707,1.0986122886681098,4.1588830833596715
within_hour,1,50.0853899,14.4197808,Entire rental unit,Entire_home/apt,2,365,1,10,128,4.93,4.98,4.78,1,7.502186486602924,38,1,1,1,1,1,1,0,0,0,0,0,2,2204,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.688134638736401,1.0986122886681098,2.995732273553991,4.59511985013459,0.6931471805599453,1.665818245870208,1.6094379124341003,4.04305126783455,3.970291913552122
within_hour,1,50.0880516,14.4229659,Entire serviced apartment,Entire_home/apt,3,90,1,18,223,5.0,5.0,5.0,0,9.09121894106832,34,1,1,1,1,1,1,1,1,0,0,1,2,1168,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.9459101490553132,6.3561076606958915,1.3862943611198906,1.3862943611198906,0.1310282624064041,2.1972245773362196,1.9459101490553132,0.0
within_hour,1,50.07820602267094,14.428080836196738,Entire rental unit,Entire_home/apt,1,365,1,24,230,4.88,4.6,4.65,1,8.13973227971767,44,1,1,1,1,1,1,1,0,0,0,1,2,1346,Old_Town_Center,1,0.0,1.0986122886681098,0.0,0.6931471805599453,1.6094379124341003,5.5909869805108565,3.784189633918261,1.0986122886681098,1.0715836162801904,1.9459101490553132,3.044522437723423,1.3862943611198906
within_hour,1,50.08704407853757,14.454666671137591,Entire rental unit,Entire_home/apt,2,365,1,2,290,4.59,4.71,4.67,1,7.104144092987527,27,1,1,0,1,1,1,1,0,0,0,1,3,3548,Near_Center_East,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.6094379124341003,1.3862943611198906,4.343805421853684,1.0986122886681098,1.4861396960896067,1.6094379124341003,4.127134385045092,3.828641396489095
within_hour,1,50.08561,14.45276,Entire rental unit,Entire_home/apt,2,365,1,2,300,4.49,4.59,4.63,1,6.942156705699469,19,1,1,0,1,1,1,1,0,0,0,1,3,3548,Near_Center_East,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.791759469228055,3.1780538303479458,4.2626798770413155,0.6931471805599453,1.415853163361435,1.791759469228055,4.127134385045092,3.871201010907891
within_hour,1,50.0818497,14.4191182,Entire rental unit,Entire_home/apt,2,90,1,21,63,4.83,4.87,4.78,0,8.454466361507933,23,1,1,0,1,1,1,1,0,0,0,0,2,1930,Old_Town_Center,0,0.0,0.6931471805599453,0.0,0.6312717768418579,1.0986122886681098,9.210340371976184,0.0,1.0986122886681098,0.0,1.9459101490553132,0.6931471805599453,0.0
within_hours,1,50.0755574,14.4243339,Entire rental unit,Entire_home/apt,2,30,1,12,28,4.83,4.87,4.78,0,7.21081845347222,26,1,1,0,1,1,1,1,1,0,0,0,2,2568,New_Town_Vinohrady,0,0.0,0.6931471805599453,0.0,0.5766133643039938,1.3862943611198906,9.210340371976184,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,0.0
within_hour,1,50.08811,14.42413,Entire condo,Entire_home/apt,2,365,1,21,329,4.83,4.94,4.76,1,8.487352349405215,35,1,1,1,1,1,1,1,0,0,0,1,2,3085,Old_Town_Center,1,0.0,1.252762968495368,0.0,0.6931471805599453,1.791759469228055,2.0794415416798357,4.787491742782046,1.3862943611198906,1.860974538249528,2.3978952727983707,1.9459101490553132,4.204692619390966
within_hour,1,50.0718125,14.4060113,Entire rental unit,Entire_home/apt,1,365,1,27,359,4.65,4.81,4.59,1,6.875232087276577,42,1,1,1,1,1,1,0,1,0,1,1,3,3539,Near_Center_West_South,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.0986122886681098,3.4965075614664802,4.624972813284271,0.6931471805599453,1.6900958154515549,1.6094379124341003,2.4849066497880004,4.219507705176107
within_hour,1,50.076629058549095,14.438426023278796,Room in hotel,Private_room,1,365,1,18,323,4.5,5.0,4.5,1,7.311218384419629,24,1,0,1,1,0,1,1,1,0,1,1,2,690,New_Town_Vinohrady,1,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,0.6931471805599453,6.111467339502679,1.0986122886681098,0.6931471805599453,0.08617769624105233,1.0986122886681098,0.0,0.0
within_hour,1,50.0718125,14.4060113,Entire rental unit,Entire_home/apt,1,365,1,22,354,4.59,4.66,4.57,1,6.837332814685591,43,1,1,1,1,1,1,0,1,0,1,1,3,3539,Near_Center_West_South,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.0986122886681098,2.6390573296152584,4.762173934797756,0.6931471805599453,1.8229350866965048,1.6094379124341003,2.4849066497880004,4.23410650459726
within_hour,1,50.07116,14.40491,Entire rental unit,Entire_home/apt,1,365,1,20,332,4.71,4.76,4.69,1,6.741700694652055,41,1,1,1,1,1,1,0,1,0,1,1,3,3539,Near_Center_West_South,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.0986122886681098,2.1972245773362196,4.770684624465665,0.6931471805599453,1.8718021769015913,1.6094379124341003,2.4849066497880004,4.2626798770413155
within_hour,1,50.0718125,14.4060113,Entire rental unit,Entire_home/apt,1,600,1,3,315,4.68,4.77,4.71,1,6.587550014824796,43,1,1,1,1,1,1,0,1,0,1,1,3,3539,Near_Center_West_South,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,0.6931471805599453,3.295836866004329,4.248495242049359,0.6931471805599453,1.3887912413184778,1.0986122886681098,2.4849066497880004,3.9512437185814275
within_hour,1,50.0718125,14.4060113,Entire rental unit,Entire_home/apt,1,365,1,17,323,4.81,4.86,4.69,1,6.673297967767654,41,1,1,1,1,1,1,0,1,0,1,1,3,3539,Near_Center_West_South,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,0.6931471805599453,2.302585092994046,4.727387818712341,0.6931471805599453,1.7749523509116738,1.0986122886681098,2.4849066497880004,4.060443010546419
within_hour,1,50.08942,14.40855,Entire rental unit,Entire_home/apt,2,365,1,24,251,4.93,4.86,4.93,1,8.731981938347694,32,1,1,0,1,0,1,1,0,0,0,0,2,3015,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,4.442651256490317,2.70805020110221,1.0986122886681098,0.5364933705145685,1.9459101490553132,2.1972245773362196,2.302585092994046
within_hour,1,50.090731,14.4289065,Entire rental unit,Entire_home/apt,1,365,1,13,95,5.0,5.0,4.78,1,8.250097752572845,44,1,1,1,1,1,1,1,1,0,0,0,1,1893,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.688134638736401,1.791759469228055,3.2188758248682006,2.302585092994046,1.0986122886681098,0.4054651081081644,1.791759469228055,2.1972245773362196,2.0794415416798357
within_hour,1,50.0834708,14.4322227,Private room in rental unit,Private_room,1,365,1,17,55,4.56,4.85,4.64,1,6.419994928147142,22,1,1,0,1,0,1,0,0,0,0,0,2,682,Old_Town_Center,1,0.0,1.0986122886681098,3.332204510175204,0.6931471805599453,0.6931471805599453,3.044522437723423,4.795790545596741,0.6931471805599453,1.8578592709325787,1.0986122886681098,0.6931471805599453,4.23410650459726
within_hour,1,50.0834708,14.4322227,Private room in rental unit,Private_room,1,365,1,12,121,4.58,4.89,4.71,1,6.386879319362645,22,1,1,0,1,0,1,0,0,0,0,0,2,682,Old_Town_Center,1,0.0,1.0986122886681098,3.332204510175204,0.6931471805599453,0.6931471805599453,2.772588722239781,4.941642422609304,0.6931471805599453,1.979621206397625,1.0986122886681098,0.6931471805599453,4.110873864173311
within_hour,1,50.0834708,14.4322227,Private room in rental unit,Private_room,1,365,1,14,51,4.59,4.93,4.7,1,6.434546518787453,22,1,1,0,1,0,1,0,0,0,0,0,2,682,Old_Town_Center,1,0.0,1.0986122886681098,3.332204510175204,0.6931471805599453,0.6931471805599453,2.833213344056216,5.062595033026967,0.6931471805599453,2.0794415416798357,1.0986122886681098,0.6931471805599453,4.30406509320417
within_hour,1,50.0834708,14.4322227,Private room in rental unit,Private_room,1,365,1,11,117,4.67,4.91,4.72,1,6.501289670540389,21,1,1,0,1,0,1,0,0,0,0,0,2,682,Old_Town_Center,1,0.0,1.0986122886681098,3.332204510175204,0.6931471805599453,1.0986122886681098,2.833213344056216,5.0106352940962555,0.6931471805599453,2.0476928433652555,1.0986122886681098,0.6931471805599453,4.2626798770413155
within_hour,1,50.09548,14.45441,Entire serviced apartment,Entire_home/apt,2,365,1,7,282,4.55,4.91,4.32,1,8.070906088787819,33,1,1,1,1,1,1,1,1,0,1,0,2,843,Near_Center_East,1,0.0,1.3862943611198906,0.0,0.688134638736401,1.791759469228055,3.4011973816621555,3.1354942159291497,1.6094379124341003,1.0508216248317612,2.1972245773362196,3.332204510175204,3.1354942159291497
within_hour,1,50.0595225893066,14.403577187510733,Entire rental unit,Entire_home/apt,2,30,1,19,52,4.89,4.72,4.87,0,6.668228248417403,21,1,1,0,1,1,1,1,1,0,0,0,2,2926,Near_Center_West_South,1,0.0,0.6931471805599453,0.0,0.688134638736401,0.6931471805599453,3.1354942159291497,4.330733340286331,0.6931471805599453,1.6789639750827108,1.0986122886681098,1.0986122886681098,4.0943445622221
within_hour,1,50.03840141070083,14.333686728756636,Entire rental unit,Entire_home/apt,2,365,1,9,196,5.0,4.5,5.0,1,7.67786350067821,15,1,1,1,1,0,1,1,1,0,0,0,2,2965,Outer_Districts,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,6.077642243349034,1.0986122886681098,0.6931471805599453,0.12221763272424921,1.6094379124341003,2.1972245773362196,0.0
within_hour,1,50.08745675917192,14.415297438623044,Entire rental unit,Entire_home/apt,1,365,1,30,180,4.9,4.99,4.79,1,8.274611946209552,39,1,1,1,1,1,1,1,1,0,0,1,3,4661,Old_Town_Center,1,0.0,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,3.5263605246161616,4.290459441148391,1.0986122886681098,1.4350845252893227,1.6094379124341003,1.791759469228055,3.4965075614664802
within_hours,1,50.0466468390146,14.298891793962865,Entire rental unit,Entire_home/apt,2,40,1,19,347,5.0,4.88,4.88,0,7.550135342488429,37,1,1,1,1,1,1,1,1,0,0,0,2,3041,Outer_Districts,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,3.091042453358316,3.295836866004329,0.6931471805599453,0.9042181506398859,1.6094379124341003,0.6931471805599453,2.8903717578961645
within_hour,1,50.07395,14.44066,Private room in rental unit,Private_room,1,365,1,26,42,4.67,4.77,4.68,0,6.429719478039138,26,1,1,1,1,1,1,0,0,0,0,0,2,691,New_Town_Vinohrady,1,0.0,0.9162907318741551,2.0794415416798357,0.6830968447064438,0.6931471805599453,2.833213344056216,4.663439094112067,0.6931471805599453,1.7209792871670078,1.0986122886681098,0.0,4.02535169073515
within_hour,1,50.0741964019497,14.440716200386042,Private room in rental unit,Private_room,1,365,1,21,37,4.47,4.68,4.49,0,6.429719478039138,22,1,1,1,1,1,1,0,0,0,0,0,2,691,New_Town_Vinohrady,1,0.0,0.9162907318741551,2.0794415416798357,0.6830968447064438,0.6931471805599453,2.833213344056216,4.90527477843843,0.6931471805599453,1.922787731634459,1.0986122886681098,0.0,4.060443010546419
within_hour,1,50.07899,14.41554,Entire rental unit,Entire_home/apt,1,365,1,0,275,4.83,4.94,4.72,1,8.035602692918582,39,1,1,1,1,1,1,1,0,0,0,1,3,5138,Old_Town_Center,1,0.0,1.0986122886681098,1.9459101490553132,0.6931471805599453,1.0986122886681098,3.6888794541139363,2.9444389791664403,1.0986122886681098,0.6259384308664953,1.3862943611198906,3.2188758248682006,2.70805020110221
within_hour,1,50.08636,14.45282,Entire rental unit,Entire_home/apt,2,365,1,1,293,4.8,4.73,4.73,1,6.902742737158593,37,1,1,0,1,1,1,1,0,0,0,1,3,3548,Near_Center_East,1,0.0,0.9162907318741551,0.0,0.6931471805599453,2.0794415416798357,1.6094379124341003,3.8066624897703196,1.0986122886681098,1.091923300517313,2.0794415416798357,4.127134385045092,3.6375861597263857
within_hour,1,50.08502658242783,14.452981880871311,Entire rental unit,Entire_home/apt,2,365,1,0,294,4.8,4.6,4.9,1,6.902742737158593,25,1,1,0,1,1,1,1,0,0,0,1,3,3548,Near_Center_East,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.9459101490553132,4.07753744390572,3.044522437723423,1.0986122886681098,0.6418538861723948,1.9459101490553132,4.127134385045092,2.6390573296152584
within_hour,1,50.08451,14.45423,Entire rental unit,Entire_home/apt,2,365,1,5,278,4.67,4.54,4.69,1,6.870053411798126,37,1,1,0,1,1,1,1,0,0,0,1,3,3548,Near_Center_East,1,0.0,0.9162907318741551,0.0,0.6931471805599453,2.0794415416798357,2.302585092994046,3.970291913552122,1.0986122886681098,1.205970806988609,2.0794415416798357,4.127134385045092,3.713572066704308
within_hour,1,50.08461830328365,14.453515487268607,Entire rental unit,Entire_home/apt,2,365,1,7,306,4.59,4.62,4.53,1,6.922643891475888,25,1,1,0,1,1,1,1,0,0,0,1,3,3548,Near_Center_East,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.9459101490553132,1.6094379124341003,4.07753744390572,1.0986122886681098,1.2837077723447896,2.0794415416798357,4.127134385045092,3.713572066704308
within_hour,1,50.05451,14.45248,Entire rental unit,Entire_home/apt,2,31,1,0,0,5.0,4.85,4.92,0,7.97349996402463,37,1,1,1,1,1,1,0,1,0,0,0,2,674,Outer_Districts,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4.276666119016055,2.6390573296152584,0.6931471805599453,0.5128236264286637,1.0986122886681098,0.6931471805599453,1.9459101490553132
days_or_more,1,50.0787431,14.4460687,Entire rental unit,Entire_home/apt,1,365,1,30,365,4.83,4.87,4.78,0,8.517193191416238,5,1,1,1,0,1,0,1,0,0,0,0,2,674,New_Town_Vinohrady,0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,9.210340371976184,0.0,1.0986122886681098,0.0,1.6094379124341003,0.6931471805599453,0.0
within_hour,1,50.073571115902,14.4042765620791,Entire rental unit,Entire_home/apt,1,1125,1,10,207,4.82,4.89,4.77,0,7.177782416195197,44,1,1,1,1,1,1,1,1,0,1,0,2,1020,Near_Center_West_South,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,3.044522437723423,4.04305126783455,0.6931471805599453,1.2612978709452054,1.6094379124341003,2.302585092994046,2.302585092994046
within_hour,1,50.10167,14.43671,Private room in rental unit,Private_room,1,365,1,4,200,4.53,4.65,4.71,1,6.126869184114185,7,1,1,0,1,0,0,0,0,0,0,0,2,3557,North_West_Districts,1,0.0,0.6931471805599453,2.3978952727983707,0.6780335427498971,0.6931471805599453,2.833213344056216,4.890349128221754,0.6931471805599453,1.9387416595767009,1.6094379124341003,0.0,4.290459441148391
within_hour,1,50.10355643599897,14.433411657276311,Entire rental unit,Entire_home/apt,3,365,1,23,287,4.9,4.8,4.82,0,7.346655163176539,35,1,1,1,1,1,1,0,1,0,0,0,2,672,North_West_Districts,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,3.332204510175204,4.356708826689592,0.0,1.501852701754163,1.0986122886681098,0.6931471805599453,3.8066624897703196
within_hours,1,50.06522,14.43355,Entire rental unit,Entire_home/apt,2,365,1,27,40,4.81,4.63,4.79,0,7.2196420401307355,22,1,1,1,1,1,1,0,0,0,0,1,2,3324,New_Town_Vinohrady,1,0.0,0.9162907318741551,0.0,0.688134638736401,1.3862943611198906,4.2626798770413155,4.290459441148391,0.6931471805599453,1.4445632692438664,1.0986122886681098,1.0986122886681098,3.5553480614894135
within_hours,1,50.0989613,14.4242749,Entire rental unit,Entire_home/apt,2,90,1,23,62,4.67,5.0,4.67,0,7.889084407035514,49,1,1,1,1,1,1,1,1,0,1,1,2,3757,North_West_Districts,1,0.0,0.9162907318741551,0.0,0.6471032420585385,1.0986122886681098,4.330733340286331,1.3862943611198906,1.0986122886681098,0.3074846997479606,1.9459101490553132,1.9459101490553132,1.3862943611198906
Unknown,1,50.03376249322079,14.397913160269098,Entire rental unit,Entire_home/apt,1,730,1,29,361,4.88,4.73,4.64,0,8.262300941787448,71,1,1,1,1,1,1,1,0,0,1,0,2,672,Near_Center_West_South,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,4.31748811353631,3.5263605246161616,0.6931471805599453,0.9162907318741551,1.6094379124341003,1.0986122886681098,2.833213344056216
within_day,1,50.07970769091735,14.424135802198975,Entire rental unit,Entire_home/apt,1,365,1,23,293,4.68,4.96,4.8,0,7.802618063442671,39,1,1,1,1,1,1,1,1,0,0,1,2,780,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.4700036292457355,1.3862943611198906,3.367295829986474,3.258096538021482,1.0986122886681098,0.76080582903376,1.9459101490553132,0.6931471805599453,2.5649493574615367
